--- INICIO DEL PROCESO DE RENOMBRADO en epublibre ---
Archivo 'Grange, Jean-Christophe - Los rios de color purpura [10820] (r1.2).epub' renombrado y copiado a DONE como 'Grangé, JeanChristophe - Los ríos de color púrpura [10820] (r1.2).epub'
Archivo 'Green, Anna Katharine - El casalot abandonat [81759] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Green, Anna Katharine - El casalot abandonat [81759] (r1.0) [CA].epub'
Archivo 'Green, Jane - Lios, libros y mas lios [54608] (r1.2).epub' renombrado y copiado a DONE como 'Green, Jane - Líos, libros y más líos [54608] (r1.2).epub'
Archivo 'Grisham, John - El Jurado [10809] (r1.1).epub' renombrado y copiado a DONE como 'Grisham, John - El Jurado [10809] (r1.1).epub'
Archivo 'Grissom, Kathleen - Tierra de lagrimas [79435] (r1.0).epub' renombrado y copiado a DONE como 'Grissom, Kathleen - Tierra de lágrimas [79435] (r1.0).epub'
Archivo 'Guelfenbein, Carla - Mi vida robada [80718] (r1.0).epub' renombrado y copiado a DONE como 'Guelfenbein, Carla - Mi vida robada [80718] (r1.0).epub'
Archivo 'Gulik, Robert Hans van - [Juez Di 05] Los misterios del lago asesino [51894] (r1.5).epub' renombrado y copiado a DONE como 'Gulik, Robert Hans van - Los misterios del lago asesino.epub'
Archivo 'Gulik, Robert Hans van - [Juez Di 07] El monasterio encantado [34158] (r1.2).epub' renombrado y copiado a DONE como 'Gulik, Robert Hans van - El monasterio encantado.epub'
Archivo 'Gulik, Robert Hans van - [Juez Di 8] El misterio del pabellon rojo [62354] (r1.7).epub' renombrado y copiado a DONE como 'Gulik, Robert Hans van - El misterio del pabellón rojo.epub'
Archivo 'Gutierrez-Alvarez, Pepe - Las subversivas [81768] (r1.1).epub' renombrado y copiado a DONE como 'GutiérrezÁlvarez, Pepe - Las subversivas [81768] (r1.1).epub'
Archivo 'Han, Byung-Chul - La sociedad del cansancio (4 Ed.) [81743] (r1.0).epub' renombrado y copiado a DONE como 'Han, ByungChul - La sociedad del cansancio (4ª Ed.) (4 Ed.) [81743] (r1.0).epub'
Archivo 'Hannah, Kristin - La nina salvaje [78586] (r1.0).epub' renombrado y copiado a DONE como 'Hannah, Kristin - La niña salvaje [78586] (r1.0).epub'
Archivo 'Harris, Robert - Patria [28274] (r1.6).epub' renombrado y copiado a DONE como 'Harris, Robert - Patria [28274] (r1.6).epub'
Archivo 'Hart, Callie - [Alquimia & Fae 01] Quicksilver [79294] (r1.0).epub' renombrado y copiado a DONE como 'Hart, Callie - Quicksilver.epub'
Archivo 'Herbert, Frank - [Dune 01] Dune [325] (r3.6).epub' renombrado y copiado a DONE como 'Herbert, Frank - Dune.epub'
Archivo 'Herzen, Aleksandr Ivanovich - Quien tiene la culpa [81722] (r1.0).epub' renombrado y copiado a DONE como 'Herzen, Aleksandr Ivanovich - ¿Quién tiene la culpa [81722] (r1.0).epub'
Archivo 'Heyer, Georgette - Lady Barbara [76888] (r1.1).epub' renombrado y copiado a DONE como 'Heyer, Georgette - Lady Barbara [76888] (r1.1).epub'
Archivo 'Hill, Robyn - [Los Barone 01] Vincenzo [77870] (r1.0).epub' renombrado y copiado a DONE como 'Hill, Robyn - Vincenzo.epub'
Archivo 'Himes, Chester - [Sepulturero Jones & Ataud Johnson 01] Por amor a Imabelle [16179] (r1.6).epub' renombrado y copiado a DONE como 'Himes, Chester - Por amor a Imabelle.epub'
Archivo 'Hlasko, Marek - Matar a otro perro [81747] (r1.0).epub' renombrado y copiado a DONE como 'Hłasko, Marek - Matar a otro perro [81747] (r1.0).epub'
Archivo 'Houellebecq, Michel - Anorrear [81857] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Houellebecq, Michel - Anorrear [81857] (r1.0) [CA].epub'
Archivo 'Houellebecq, Michel - Serotonina [81856] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Houellebecq, Michel - Serotonina [81856] (r1.0) [CA].epub'
Archivo 'Ibarruri, Dolores - Guerra y revolucion en Espana 1936-1939. Tomo I [81627] (r1.0).epub' renombrado y copiado a DONE como 'Ibárruri, Dolores - Guerra y revolución en España 19361939. Tomo I [81627] (r1.0).epub'
Archivo 'Indridason, Arnaldur - [Inspector Erlendur Sveinsson 01] Inocencia robada [51775] (r1.2).epub' renombrado y copiado a DONE como 'Indridason, Arnaldur - Inocencia robada.epub'
Archivo 'Inostrosa Cuevas, Jorge - [Adios al Septimo de Linea 04] Adios al septimo de linea IV Los batallones olvidados [81301] (r1.0).epub' renombrado y copiado a DONE como 'Cuevas, Jorge Inostrosa - Adiós al séptimo de línea IV Los batallones olvidados.epub'
Archivo 'Isherwood, Christopher - Adios a Berlin [11342] (r1.3).epub' renombrado y copiado a DONE como 'Isherwood, Christopher - Adiós a Berlín [11342] (r1.3).epub'
Archivo 'Jackson, Shirley - La loteria i altres contes [81647] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Jackson, Shirley - La loteria i altres contes [81647] (r1.0) [CA].epub'
Archivo 'Jeans, Blue - La ultima vez que pienso en ti [78851] (r1.0).epub' renombrado y copiado a DONE como 'Jeans, Blue - La última vez que pienso en ti [78851] (r1.0).epub'
Archivo 'Jewell, Lisa - Cuando Ellie se fue [81757] (r1.0).epub' renombrado y copiado a DONE como 'Jewell, Lisa - Cuando Ellie se fue [81757] (r1.0).epub'
Archivo 'Jewell, Lisa - Vince & Joy ... y las trampas del destino [81762] (r1.0).epub' renombrado y copiado a DONE como 'Jewell, Lisa - Vince & Joy … y las trampas del destino [81762] (r1.0).epub'
Archivo 'Jewell, Lisa - Y tu, lo has encontrado [81758] (r1.0).epub' renombrado y copiado a DONE como 'Jewell, Lisa - Y tú, ¿lo has encontrado [81758] (r1.0).epub'
Archivo 'Joyce, Brenda - [Maestros del Tiempo 01] Oscura seduccion [56183] (r1.0).epub' renombrado y copiado a DONE como 'Joyce, Brenda - Oscura seducción.epub'
Archivo 'Kafka, Franz - El proceso [2867] (r2.6).epub' renombrado y copiado a DONE como 'Kafka, Franz - El proceso [2867] (r2.6).epub'
Archivo 'Kagawa, Julie - [La sombra del zorro 02] El alma de la espada [81634] (r1.0).epub' renombrado y copiado a DONE como 'Kagawa, Julie - El alma de la espada.epub'
Archivo 'Kagawa, Julie - [La sombra del zorro 03] La noche del dragon [81635] (r1.0).epub' renombrado y copiado a DONE como 'Kagawa, Julie - La noche del dragón.epub'
Archivo 'Kasparov, Garri - 24 lecciones de ajedrez [21057] (r1.1).epub' renombrado y copiado a DONE como 'Kasparov, Garri - 24 lecciones de ajedrez [21057] (r1.1).epub'
Archivo 'Katzenbach, John - Al calor del verano [8221] (r1.9).epub' renombrado y copiado a DONE como 'Katzenbach, John - Al calor del verano [8221] (r1.9).epub'
Archivo 'Kearney, Paul - [Las Monarquias de Dios 04] El segundo imperio [1560] (r1.3).epub' renombrado y copiado a DONE como 'Kearney, Paul - El segundo imperio.epub'
Archivo 'Kearney, Paul - [Las Monarquias de Dios 05] Naves del oeste [1567] (r1.4).epub' renombrado y copiado a DONE como 'Kearney, Paul - Naves del oeste.epub'
Archivo 'Keeland, Vi - El chico de la puerta de al lado [80242] (r1.0).epub' renombrado y copiado a DONE como 'Keeland, Vi - El chico de la puerta de al lado [80242] (r1.0).epub'
Archivo 'Ketterer, David - Apocalipsis Utopia Ciencia Ficcion [80301] (r1.0).epub' renombrado y copiado a DONE como 'Ketterer, David - Apocalipsis Utopia Ciencia Ficción [80301] (r1.0).epub'
Archivo 'Kilroy, Claire - Soldier Sailor [81579] (r1.0).epub' renombrado y copiado a DONE como 'Kilroy, Claire - Soldier Sailor [81579] (r1.0).epub'
Archivo 'King, Stephen - [El resplandor 01] El resplandor [4945] (r3.3).epub' renombrado y copiado a DONE como 'King, Stephen - El resplandor.epub'
Archivo 'Kingston, Maxine Hong - La guerrera [81887] (r1.0).epub' renombrado y copiado a DONE como 'Kingston, Maxine Hong - La guerrera [81887] (r1.0).epub'
Archivo 'Klassen, Julie - [En las costas de Devonshire 03] Un hogar junto al mar [79553] (r1.0).epub' renombrado y copiado a DONE como 'Klassen, Julie - Un hogar junto al mar.epub'
Archivo 'Kordon, Bernardo - Bairestop [81540] (r1.0).epub' renombrado y copiado a DONE como 'Kordon, Bernardo - Bairestop [81540] (r1.0).epub'
Archivo 'Koren, Yehuda & Negev, Eilat - En nuestros corazones eramos gigantes [63581] (r1.1).epub' renombrado y copiado a DONE como 'Negev, Yehuda Koren & Eilat - En nuestros corazones éramos gigantes [63581] (r1.1).epub'
Archivo 'Krishnamurti, Jiddu - La educacion y el significado de la vida [12187] (r1.4).epub' renombrado y copiado a DONE como 'Krishnamurti, Jiddu - La educación y el significado de la vida [12187] (r1.4).epub'
Archivo 'Lainez, Abril - [Casualidades 01] Kyle. Mi peor casualidad [81298] (r1.0).epub' renombrado y copiado a DONE como 'Laínez, Abril - Kyle. Mi peor casualidad.epub'
Archivo 'Laiseca, Alberto - Los sorias [4069] (r2.0).epub' renombrado y copiado a DONE como 'Laiseca, Alberto - Los sorias [4069] (r2.0).epub'
Archivo 'Landaluce, Emilia & Belmonte, Rosa - La mala victima [70624] (r1.1).epub' renombrado y copiado a DONE como 'Belmonte, Emilia Landaluce & Rosa - La mala víctima [70624] (r1.1).epub'
Archivo 'Lara Zavala, Hernan - Charras [79038] (r1.1).epub' renombrado y copiado a DONE como 'Zavala, Hernán Lara - Charras [79038] (r1.1).epub'
Archivo 'Le Carre, John - Un espia perfecto [21543] (r1.1).epub' renombrado y copiado a DONE como 'Carré, John Le - Un espía perfecto [21543] (r1.1).epub'
Archivo 'Le Guin, Ursula K. - La rueda del cielo [2047] (r1.5).epub' renombrado y copiado a DONE como 'Guin, Ursula K. Le - La rueda del cielo [2047] (r1.5).epub'
Archivo 'Le Rouge, Gustave - [El misterioso doctor Cornelius 14] El busto con ojos de esmeralda [77373] (r1.0).epub' renombrado y copiado a DONE como 'Rouge, Gustave Le - El busto con ojos de esmeralda.epub'
Archivo 'Lem, Stanislaw - El Invencible (trad. Abel Murcia y Katarzyna Moloniewicz) [78639] (r1.1).epub' renombrado y copiado a DONE como 'Lem, Stanislaw - El Invencible (trad. Abel Murcia y Katarzyna Mołoniewicz) (trad. Abel Murcia y Katarzyna Moloniewicz) [78639] (r1.1).epub'
Archivo 'Lemaitre, Pierre - [Los anos gloriosos 02] El silencio y la colera [73083] (r1.1).epub' renombrado y copiado a DONE como 'Lemaitre, Pierre - El silencio y la cólera.epub'
Archivo 'Levi, Elisa - Yo no se de otras cosas [81629] (r1.0).epub' renombrado y copiado a DONE como 'Levi, Elisa - Yo no sé de otras cosas [81629] (r1.0).epub'
Archivo 'Lewis, C. S. - [La Kronikoj de Narnio 02] La Leono, La Sorcistino kaj La Vestosranko [79566] (r1.0) [EO].epub' renombrado y copiado a DONE como 'Lewis, C. S. - La Leono, La Sorĉistino kaj La Vestoŝranko.epub'
Archivo 'Llort, Lluis - Demolicio [81901] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Llort, Lluís - Demolició [81901] (r1.0) [CA].epub'
Archivo 'Londres, Albert - El camino de Buenos Aires [43937] (r1.2).epub' renombrado y copiado a DONE como 'Londres, Albert - El camino de Buenos Aires [43937] (r1.2).epub'
Archivo 'Lopez, Carlos Eugenio - Delirios de grandeza [78478] (r1.1).epub' renombrado y copiado a DONE como 'López, Carlos Eugenio - Delirios de grandeza [78478] (r1.1).epub'
Archivo 'Lopez, Carlos Eugenio - El orador cautivo [78734] (r1.1).epub' renombrado y copiado a DONE como 'López, Carlos Eugenio - El orador cautivo [78734] (r1.1).epub'
Archivo 'Lowell, Rose - [Caballeros despreciados 01] El hijo del traidor [80235] (r1.0).epub' renombrado y copiado a DONE como 'Lowell, Rose - El hijo del traidor.epub'
Archivo 'Lowell, Rose - [Caballeros despreciados 02] El hijo del depravado [81788] (r1.0).epub' renombrado y copiado a DONE como 'Lowell, Rose - El hijo del depravado.epub'
Archivo 'Luck, Georg - Arcana Mundi [81680] (r1.0).epub' renombrado y copiado a DONE como 'Luck, Georg - Arcana Mundi [81680] (r1.0).epub'
Archivo 'Lugones, Leopoldo - El imperio jesuitico [76256] (r1.0).epub' renombrado y copiado a DONE como 'Lugones, Leopoldo - El imperio jesuítico [76256] (r1.0).epub'
Archivo 'Madden, Emma - [London 02] Emily [81178] (r1.0).epub' renombrado y copiado a DONE como 'Madden, Emma - Emily.epub'
Archivo 'Madden, Emma - [London 03] Simon [81872] (r1.0).epub' renombrado y copiado a DONE como 'Madden, Emma - Simon.epub'
Archivo 'Madrid Alier, Francisco - Sangre en Atarazanas [80022] (r1.1).epub' renombrado y copiado a DONE como 'Alier, Francisco Madrid - Sangre en Atarazanas [80022] (r1.1).epub'
Archivo 'Maeso de la Torre, Jesus - Al-Gazal, el viajero de los dos orientes [46173] (r1.2).epub' renombrado y copiado a DONE como 'Torre, Jesús Maeso de la - AlGazal, el viajero de los dos orientes [46173] (r1.2).epub'
Archivo 'Magee, Audrey - La colonia [81655] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Magee, Audrey - La colònia [81655] (r1.0) [CA].epub'
Archivo 'Magin, Encarna - Y siempre estaras tu [81575] (r1.0).epub' renombrado y copiado a DONE como 'Magín, Encarna - Y siempre estarás tú [81575] (r1.0).epub'
Archivo 'Manfredi, Valerio Massimo - Germanico [79431] (r1.0).epub' renombrado y copiado a DONE como 'Manfredi, Valerio Massimo - Germánico [79431] (r1.0).epub'
Archivo 'Manfredi, Valerio Massimo - La torre de la soledad [12350] (r1.3).epub' renombrado y copiado a DONE como 'Manfredi, Valerio Massimo - La torre de la soledad [12350] (r1.3).epub'
Archivo 'Marcus, Greil - Escuchando a The Doors [81507] (r1.0).epub' renombrado y copiado a DONE como 'Marcus, Greil - Escuchando a The Doors [81507] (r1.0).epub'
Archivo 'Marcus, Greil - Mystery Train [81339] (r1.0) [EN].epub' renombrado y copiado a DONE como 'Marcus, Greil - Mystery Train [81339] (r1.0) [EN].epub'
Archivo 'Marcus, Greil - When That Rough God Goes Riding [81536] (r1.0) [EN].epub' renombrado y copiado a DONE como 'Marcus, Greil - When That Rough God Goes Riding [81536] (r1.0) [EN].epub'
Archivo 'Markaris, Petros - [Kostas Jaritos 18] La ira de los humillados [78793] (r1.0).epub' renombrado y copiado a DONE como 'Márkaris, Petros - La ira de los humillados.epub'
Archivo 'May, Julianne - Solo por un beso [81576] (r1.0).epub' renombrado y copiado a DONE como 'May, Julianne - Solo por un beso [81576] (r1.0).epub'
Archivo 'McCullers, Carson - Reflejos en un ojo dorado [64355] (r1.4).epub' renombrado y copiado a DONE como 'McCullers, Carson - Reflejos en un ojo dorado [64355] (r1.4).epub'
Archivo 'McFadden, Freida - Tras la puerta [78292] (r1.0).epub' renombrado y copiado a DONE como 'McFadden, Freida - Tras la puerta [78292] (r1.0).epub'
Archivo 'Mello, Luciana de - Mandinga de amor [81739] (r1.0).epub' renombrado y copiado a DONE como 'Mello, Luciana de - Mandinga de amor [81739] (r1.0).epub'
Archivo 'Mendivil, Clara S. - Retrato de una corte [81784] (r1.0).epub' renombrado y copiado a DONE como 'Mendívil, Clara S. - Retrato de una corte [81784] (r1.0).epub'
Archivo 'Milano, Andrea - Atame a ti [81791] (r1.0).epub' renombrado y copiado a DONE como 'Milano, Andrea - Átame a ti [81791] (r1.0).epub'
Archivo 'Milano, Andrea - La guardiana de todos los secretos [81644] (r1.0).epub' renombrado y copiado a DONE como 'Milano, Andrea - La guardiana de todos los secretos [81644] (r1.0).epub'
Archivo 'Monforte, Reyes - La diva [78479] (r1.0).epub' renombrado y copiado a DONE como 'Monforte, Reyes - La diva [78479] (r1.0).epub'
Archivo 'Monsoriu, Mamen - La segunda [81566] (r1.0).epub' renombrado y copiado a DONE como 'Monsoriu, Mamen - La segunda [81566] (r1.0).epub'
Archivo 'Montfort, Vanessa - La Toffana [78892] (r1.0).epub' renombrado y copiado a DONE como 'Montfort, Vanessa - La Toffana [78892] (r1.0).epub'
Archivo 'Montserrat, Toni - [Balear Negra 01] Isla negra [70559] (r1.2).epub' renombrado y copiado a DONE como 'Montserrat, Toni - Isla negra.epub'
Archivo 'Montserrat, Toni - [Balear Negra 02] Mala mar [75292] (r1.1).epub' renombrado y copiado a DONE como 'Montserrat, Toni - Mala mar.epub'
Archivo 'Motte, Anders de la - [Unitat de Casos Perduts 02] Lhome de vidre [81725] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Motte, Anders de la - L’home de vidre.epub'
Archivo 'Mundy, Talbot - El Leon de Petra [81418] (r1.0).epub' renombrado y copiado a DONE como 'Mundy, Talbot - El León de Petra [81418] (r1.0).epub'
Archivo 'Murakami, Haruki - Retratos de jazz [79182] (r1.0).epub' renombrado y copiado a DONE como 'Murakami, Haruki - Retratos de jazz [79182] (r1.0).epub'
Archivo 'Musil, Robert - El hombre sin atributos [81750] (r1.0).epub' renombrado y copiado a DONE como 'Musil, Robert - El hombre sin atributos [81750] (r1.0).epub'
Archivo 'Navarro de Castro, Rafael - La tierra desnuda [47897] (r1.1).epub' renombrado y copiado a DONE como 'Castro, Rafael Navarro de - La tierra desnuda [47897] (r1.1).epub'
Archivo 'Navarro, Fernando - Crisalida [80194] (r1.0).epub' renombrado y copiado a DONE como 'Navarro, Fernando - Crisálida [80194] (r1.0).epub'
Archivo 'Nerval, Gerard de - Sylvie [20420] (r1.5).epub' renombrado y copiado a DONE como 'Nerval, Gérard de - Sylvie [20420] (r1.5).epub'
Archivo 'Nesbit, Edith - La ciudad magica [81493] (r1.0).epub' renombrado y copiado a DONE como 'Nesbit, Edith - La ciudad mágica [81493] (r1.0).epub'
Archivo 'Neubauer, Erica Ruth - [Jane Wunderly 03] Peligro en el Atlantico [79127] (r1.0).epub' renombrado y copiado a DONE como 'Neubauer, Erica Ruth - Peligro en el Atlántico.epub'
Archivo 'Nicholls, David - Nosotros [81763] (r1.0).epub' renombrado y copiado a DONE como 'Nicholls, David - Nosotros [81763] (r1.0).epub'
Archivo 'Nichols, Geraldine C. - Escribir, espacio propio Laforet, Matute, Moix, Tusquets, Riera y Roig por si mismas [81749] (r1.0).epub' renombrado y copiado a DONE como 'Nichols, Geraldine C. - Escribir, espacio propio Laforet, Matute, Moix, Tusquets, Riera y Roig por sí mismas [81749] (r1.0).epub'
Archivo 'Nieto Pallares, Marcos - La ultima huella [79949] (r1.0).epub' renombrado y copiado a DONE como 'Pallarés, Marcos Nieto - La última huella [79949] (r1.0).epub'
Archivo 'Norton, Mary - Los incursores [80652] (r1.0).epub' renombrado y copiado a DONE como 'Norton, Mary - Los incursores [80652] (r1.0).epub'
Archivo 'Nothomb, Amelie - Set [81843] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Nothomb, Amélie - Set [81843] (r1.0) [CA].epub'
Archivo 'Nussbaum, Martha C. - Sin fines de lucro [75149] (r1.3).epub' renombrado y copiado a DONE como 'Nussbaum, Martha C. - Sin fines de lucro [75149] (r1.3).epub'
Archivo 'Oller i Moragas, Narcis - Al llapis i a la ploma [81794] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Oller, Narcís - Al llapis i a la ploma [81794] (r1.0) [CA].epub'
Archivo 'Oller i Moragas, Narcis - Croquis del natural [81775] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Oller, Narcís - Croquis del natural [81775] (r1.0) [CA].epub'
Archivo 'Oller i Moragas, Narcis - De tots colors [81782] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Oller, Narcís - De tots colors [81782] (r1.0) [CA].epub'
Archivo 'Oller i Moragas, Narcis - Figura i paisatge [81787] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Oller, Narcís - Figura i paisatge [81787] (r1.0) [CA].epub'
Archivo 'Oller i Moragas, Narcis - Notes de color [81779] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Oller, Narcís - Notes de color [81779] (r1.0) [CA].epub'
Archivo 'Oller i Moragas, Narcis - Pilar Prim [81694] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Oller, Narcís - Pilar Prim [81694] (r1.0) [CA].epub'
Archivo 'Oller i Moragas, Narcis - Rurals i urbanes [81790] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Oller, Narcís - Rurals i urbanes [81790] (r1.0) [CA].epub'
Archivo 'Oller i Moragas, Narcis - Vilaniu [81693] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Oller, Narcís - Vilaniu [81693] (r1.0) [CA].epub'
Archivo 'Orange, Tommy - Estrellas errantes [81565] (r1.0).epub' renombrado y copiado a DONE como 'Orange, Tommy - Estrellas errantes [81565] (r1.0).epub'
Archivo 'Oropeza, Jose Napoleon - Entre el oro y la carne [81439] (r1.0).epub' renombrado y copiado a DONE como 'Oropeza, José Napoleón - Entre el oro y la carne [81439] (r1.0).epub'
Archivo 'Ors, Pablo d - Devocio [81798] (r1.0) [CA].epub' renombrado y copiado a DONE como 'd’Ors, Pablo - Devoció [81798] (r1.0) [CA].epub'
Archivo 'Ortega y Gasset, Jose - La rebelion de las masas [1641] (r1.3).epub' renombrado y copiado a DONE como 'Gasset, José Ortega y - La rebelión de las masas [1641] (r1.3).epub'
Archivo 'Osman, Richard - [El Club del Crimen de los Jueves 03] El misterio de la bala perdida [68036] (r1.2).epub' renombrado y copiado a DONE como 'Osman, Richard - El misterio de la bala perdida.epub'
Archivo 'Pacheco, Anna - Tio, callate [81751] (r1.0).epub' renombrado y copiado a DONE como 'Pacheco, Anna - Tío, cállate [81751] (r1.0).epub'
Archivo 'Padura, Leonardo - Aquello estaba deseando ocurrir [22673] (r1.2).epub' renombrado y copiado a DONE como 'Padura, Leonardo - Aquello estaba deseando ocurrir [22673] (r1.2).epub'
Archivo 'Palma Roldan, Manuel Jesus - Creepypastas historias de terror 2.0 [81567] (r1.0).epub' renombrado y copiado a DONE como 'Roldán, Manuel Jesús Palma - Creepypastas historias de terror 2.0 [81567] (r1.0).epub'
Archivo 'Paracelso - De la enfermedad de las montanas y de otras enfermedades semejantes [81785] (r1.0).epub' renombrado y copiado a DONE como 'Paracelso - De la enfermedad de las montañas y de otras enfermedades semejantes [81785] (r1.0).epub'
Archivo 'Parks, Alan - [Inspector Harry McCoy 06] Cualquiera puede morir en junio [78940] (r1.0).epub' renombrado y copiado a DONE como 'Parks, Alan - Cualquiera puede morir en junio.epub'
Archivo 'Parra Ochoa, Lina Maria - La mano que cura [81658] (r1.0).epub' renombrado y copiado a DONE como 'Ochoa, Lina María Parra - La mano que cura [81658] (r1.0).epub'
Archivo 'Pascal, Blaise - Pensamientos (ed. Gabriel Albiac) [80809] (r1.1).epub' renombrado y copiado a DONE como 'Pascal, Blaise - Pensamientos (ed. Gabriel Albiac) [80809] (r1.1).epub'
Archivo 'Pekkanen, Sarah - Un mundo entre tu y yo [81718] (r1.0).epub' renombrado y copiado a DONE como 'Pekkanen, Sarah - Un mundo entre tú y yo [81718] (r1.0).epub'
Archivo 'Pelecanos, George - El hombre que volvio a la ciudad [51782] (r1.1).epub' renombrado y copiado a DONE como 'Pelecanos, George - El hombre que volvió a la ciudad [51782] (r1.1).epub'
Archivo 'Penades, Antonio - Viaje a La Grecia Clasica [75471] (r1.0).epub' renombrado y copiado a DONE como 'Penadés, Antonio - Viaje a la Grecia Clásica [75471] (r1.0).epub'
Archivo 'Perez Gellida, Cesar - [Refranes, canciones y rastros de sangre 02] Cuchillo de palo [40477] (r1.3).epub' renombrado y copiado a DONE como 'Gellida, César Pérez - Cuchillo de palo.epub'
Archivo 'Pernas, Ramon - En la luz inmovil [81742] (r1.0).epub' renombrado y copiado a DONE como 'Pernas, Ramón - En la luz inmóvil [81742] (r1.0).epub'
Archivo 'Pery, Agustin - Moscas [81492] (r1.0).epub' renombrado y copiado a DONE como 'Pery, Agustín - Moscas [81492] (r1.0).epub'
Archivo 'Pesci, David - Amistad [428] (r2.0).epub' renombrado y copiado a DONE como 'Pesci, David - Amistad [428] (r2.0).epub'
Archivo 'Phillips, Susan Elizabeth - Besar a un angel [61340] (r1.3).epub' renombrado y copiado a DONE como 'Phillips, Susan Elizabeth - Besar a un ángel [61340] (r1.3).epub'
Archivo 'Pilcher, Rosamunde - Flores bajo la lluvia y otros relatos [6570] (r1.2).epub' renombrado y copiado a DONE como 'Pilcher, Rosamunde - Flores bajo la lluvia y otros relatos [6570] (r1.2).epub'
Archivo 'Pimentel, Juan - El rinoceronte y el megaterio [81875] (r1.1).epub' renombrado y copiado a DONE como 'Pimentel, Juan - El rinoceronte y el megaterio [81875] (r1.1).epub'
Archivo 'Platonov, Andrei - Moscu feliz [81876] (r1.0).epub' renombrado y copiado a DONE como 'Platónov, Andrei - Moscú feliz [81876] (r1.0).epub'
Archivo 'Plaza Arteaga, Hernando de - Logica juridica [81800] (r1.0).epub' renombrado y copiado a DONE como 'Arteaga, Hernando de Plaza - Lógica jurídica [81800] (r1.0).epub'
Archivo 'Poldark, Mar - Una sola noche para amar al duque de Redfield [79573] (r1.0).epub' renombrado y copiado a DONE como 'Poldark, Mar - Una sola noche para amar al duque de Redfield [79573] (r1.0).epub'
Archivo 'Porta, Carles - Crims. Lhora de la veritat [81825] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Porta, Carles - Crims. L’hora de la veritat [81825] (r1.0) [CA].epub'
Archivo 'Portabales Santome, Arantza - [Abad y Barroso 03] El hombre que mato a Antia Morgade [68547] (r1.2).epub' renombrado y copiado a DONE como 'Santomé, Arantza Portabales - El hombre que mató a Antía Morgade.epub'
Archivo 'Posteguillo, Santiago - [Trilogia de Trajano 02] Circo Maximo [6330] (r2.0).epub' renombrado y copiado a DONE como 'Posteguillo, Santiago - Circo Máximo.epub'
Archivo 'Preston, Douglas & Child, Lincoln - [Agente Pendergast 21] El gabinete del Dr. Leng [78249] (r1.0).epub' renombrado y copiado a DONE como 'Preston, Douglas - El gabinete del Dr. Leng.epub'
Archivo 'Pron, Patricio - La naturaleza secreta de las cosas de este mundo [81651] (r1.0).epub' renombrado y copiado a DONE como 'Patricio, Pron - La naturaleza secreta de las cosas de este mundo [81651] (r1.0).epub'
Archivo 'Ramos, Malenka - El juego del lobo [79473] (r1.0).epub' renombrado y copiado a DONE como 'Ramos, Malenka - El juego del lobo [79473] (r1.0).epub'
Archivo 'Raro, Rosario - La novia de la paz [79176] (r1.0).epub' renombrado y copiado a DONE como 'Raro, Rosario - La novia de la paz [79176] (r1.0).epub'
Archivo 'Rice, Anne - [Nuevas Historias de Vampiros 01] Pandora [31031] (r1.2).epub' renombrado y copiado a DONE como 'Rice, Anne - Pandora.epub'
Archivo 'Rice, Anne - [Nuevas Historias de Vampiros 02] Vittorio el Vampiro [3884] (r1.6).epub' renombrado y copiado a DONE como 'Rice, Anne - Vittorio el Vampiro.epub'
Archivo 'Richman, Alyson - El hijo del tallador de mascaras [79200] (r1.0).epub' renombrado y copiado a DONE como 'Richman, Alyson - El hijo del tallador de máscaras [79200] (r1.0).epub'
Archivo 'Rid, Thomas - Desinformacion y guerra politica [78351] (r1.0).epub' renombrado y copiado a DONE como 'Rid, Thomas - Desinformación y guerra política [78351] (r1.0).epub'
Archivo 'Rio, Pablo del - Seis cocodrilos [78858] (r1.0).epub' renombrado y copiado a DONE como 'Río, Pablo del - Seis cocodrilos [78858] (r1.0).epub'
Archivo 'Rodoreda, Merce - Cuentos completos [81728] (r1.0).epub' renombrado y copiado a DONE como 'Rodoreda, Mercè - Cuentos completos [81728] (r1.0).epub'
Archivo 'Rohmer, Sax - Los metodos de Moris Klaw [81423] (r1.0).epub' renombrado y copiado a DONE como 'Rohmer, Sax - Los métodos de Moris Klaw [81423] (r1.0).epub'
